index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote,de,en,la,added
41c29ce2ce651fdae96fb22211e8bc66,2026-09-09T03:23:17Z,'Vulkan Eruption',www.zeit.de,de,0.3,Indonesien: Boot mit Journalisten am Vulkan Anak Krakatau vermisst,Hier finden Sie Informationen zu dem Thema „Indonesien“. Lesen Sie jetzt „Boot mit Journalisten am Vulkan Anak Krakatau vermisst“.,https://www.zeit.de/news/2026-09/09/boot-mit-journalisten-am-vulkan-anak-krakatau-vermisst,https://img.zeit.de/news/2026-09/09/boot-mit-journalisten-am-vulkan-anak-krakatau-vermisst-image-group/wide__1300x731,http://web.archive.org/web/20260910060834/https://www.zeit.de/news/2026-09/09/boot-mit-journalisten-am-vulkan-anak-krakatau-vermisst,Fünf Journalisten und drei weitere Passagiere eines nahe dem indonesischen Vulkan Anak Krakatau verschollenen Bootes werden seit Tagen vermisst. Die Gruppe war am Montag von der Küste der Provinz Ban… [+2875 chars],,Indonesien: Boot mit Journalisten am Vulkan Anak Krakatau vermisst. Hier finden Sie Informationen zu dem Thema „Indonesien“. Lesen Sie jetzt „Boot mit Journalisten am Vulkan Anak Krakatau vermisst“.,Indonesia: Boat carrying journalists missing from Anak Krakatau volcano. Here you will find information on the topic of “Indonesia”. Now read “Boat with journalists missing from Anak Krakatau volcano”.,"Indonesia: cymba diurnariis carentibus ab Anak Krakatau vulcano gestantibus. Hic informationes invenies in argumento ""Indonesiae"". Nunc legitur ""navem cum diurnariis ab Anak Krakatau vulcano abesse"".",2026-09-10 16:55:57+00:00
bbca1e15b44267f4b7c2ffd841f58c06,2026-09-09T03:24:21Z,'Vulkan Eruption',www.tagesspiegel.de,de,0.3,Indonesien: Boot mit Journalisten am Vulkan Anak Krakatau vermisst,Fünf Journalisten wollten über den Ausbruch des Anak Krakatau berichten. Dann verschwand ihr Boot spurlos. Die Suche wird durch hohe Wellen und Vulkanasche erschwert.,https://www.tagesspiegel.de/gesellschaft/panorama/dpa-indonesien-16032374.html,https://www.tagesspiegel.de/images/16032375/alternates/BASE_16_9_W1400/1788924277000/vulkanausbruch-in-indonesien.jpeg,http://web.archive.org/web/20260910054437/https://www.tagesspiegel.de/gesellschaft/panorama/dpa-indonesien-16032374.html,Fünf Journalisten und drei weitere Passagiere eines nahe dem indonesischen Vulkan Anak Krakatau verschollenen Bootes werden seit Tagen vermisst. Die Gruppe war am Montag von der Küste der Provinz Ban… [+3116 chars],,Indonesien: Boot mit Journalisten am Vulkan Anak Krakatau vermisst. Fünf Journalisten wollten über den Ausbruch des Anak Krakatau berichten. Dann verschwand ihr Boot spurlos. Die Suche wird durch hohe Wellen und Vulkanasche erschwert.,Indonesia: Boat carrying journalists missing from Anak Krakatau volcano. Five journalists wanted to report on the eruption of Anak Krakatau. Then their boat disappeared without a trace. The search is made difficult by high waves and volcanic ash.,Indonesia: cymba diurnariis carentibus ab Anak Krakatau vulcano gestantibus. Quinque diurnarii nuntiare voluerunt eruptionem Enak Krakatau. Navicula autem eorum sine vestigio disparuit. Investigatio difficilis facta est ab altis fluctibus et cinis molaris.,2026-09-10 16:55:57+00:00
3867357cc02246411c51105a8690e53c,2026-09-09T03:52:27Z,'Vulkan Eruption',www.faz.net,de,0.3,INdonesien: Boot mit Journalisten am Vulkan Anak Krakatau vermisst,Fünf Journalisten wollten über den Ausbruch des Anak Krakatau berichten. Dann verschwand ihr Boot spurlos. Die Suche wird durch hohe Wellen und Vulkanasche erschwert.,https://www.faz.net/aktuell/gesellschaft/ungluecke/boot-mit-journalisten-am-vulkan-anak-krakatau-vermisst-accg-201208543.html,https://media0.faz.net/image/w1200h627/452ed8a93e87/w4280h2236x0y307o/202609/43601.0.2520551505/der-ausbruch-des-anak-krakatau.webp,,Fünf Journalisten und drei weitere Passagiere eines nahe dem indonesischen Vulkan Anak Krakatau verschollenen Bootes werden seit Tagen vermisst. Die Gruppe war am Montag von der Küste der Provinz Ban… [+2350 chars],,INdonesien: Boot mit Journalisten am Vulkan Anak Krakatau vermisst. Fünf Journalisten wollten über den Ausbruch des Anak Krakatau berichten. Dann verschwand ihr Boot spurlos. Die Suche wird durch hohe Wellen und Vulkanasche erschwert.,INdonesia: Boat carrying journalists missing from Anak Krakatau volcano. Five journalists wanted to report on the eruption of Anak Krakatau. Then their boat disappeared without a trace. The search is made difficult by high waves and volcanic ash.,INdonesia: cymba diurnariis carentibus ab Anak Krakatau vulcano gestantibus. Quinque diurnarii nuntiare voluerunt eruptionem Enak Krakatau. Navicula autem eorum sine vestigio disparuit. Investigatio difficilis facta est ab altis fluctibus et cinis molaris.,2026-09-10 16:55:57+00:00
7106d89b5eff04279a3b50b74c61c5f0,2026-09-06T04:19:49Z,'Vulkan Eruption',www.zeit.de,de,0.9,Anak Krakatau: Flugverkehr in Jakarta wegen Vulkanausbruch teilweise eingestellt,Aschewolken des indonesischen Vulkans Anak Krakatau haben den Flugverkehr in Jakarta lahmgelegt. Der Vulkan hat immer wieder tödliche Katastrophen verursacht.,https://www.zeit.de/gesellschaft/2026-09/anak-krakatau-vulkanausbruch-indonesien-jakarta-asche,https://img.zeit.de/gesellschaft/2026-09/vulkanausbruch-in-indonesien-bild/wide__1300x731,http://web.archive.org/web/20260906054432/https://www.zeit.de/gesellschaft/2026-09/anak-krakatau-vulkanausbruch-indonesien-jakarta-asche,"Der indonesische Vulkan Anaka Krakatau hat den Flughafen der Hauptstadt Jakarta teilweise lahmgelegt. Mehrere hundert Flüge mussten wegen der Asche des Vulkans gestrichen werden, wie das Verkehrsmini… [+1666 chars]",,Anak Krakatau: Flugverkehr in Jakarta wegen Vulkanausbruch teilweise eingestellt. Aschewolken des indonesischen Vulkans Anak Krakatau haben den Flugverkehr in Jakarta lahmgelegt. Der Vulkan hat immer wieder tödliche Katastrophen verursacht.,Anak Krakatau: Air traffic in Jakarta partially suspended due to volcanic eruption. Ash clouds from the Indonesian volcano Anak Krakatau have paralyzed air traffic in Jakarta. The volcano has repeatedly caused deadly disasters.,Anak Krakatau: Negotiatio aeris in Batavia partim suspensus ob eruptionem volcanicam. Cineres nubes ex Volcano Indonesiano Anak Krakatau mercaturam aeris in Batavia paralytici habent. Volcano saepe clades funestas effecit.,2026-09-10 16:55:57+00:00
931bddbca6bab1aa53b05beedfbe1686,2026-09-07T04:06:20Z,'Vulkan Eruption',www.zeit.de,de,0.9,Eruption des Anak Krakatau: Vulkanausbruch in Indonesien: Flughäfen weiter geschlossen,Hier finden Sie Informationen zu dem Thema „Eruption des Anak Krakatau“. Lesen Sie jetzt „Vulkanausbruch in Indonesien: Flughäfen weiter geschlossen“.,https://www.zeit.de/news/2026-09/07/vulkanausbruch-in-indonesien-flughaefen-weiter-geschlossen,https://img.zeit.de/news/2026-09/07/vulkanausbruch-in-indonesien-flughaefen-weiter-geschlossen-image-group/wide__1300x731,,"Der Ausbruch des weiterhin rauchenden Vulkans Anak Krakatau in Indonesien sorgt nach wie vor für Behinderungen im Flugverkehr. Die beiden internationalen Flughäfen in der Hauptstadt Jakarta, darunter… [+2744 chars]",,Eruption des Anak Krakatau: Vulkanausbruch in Indonesien: Flughäfen weiter geschlossen. Hier finden Sie Informationen zu dem Thema „Eruption des Anak Krakatau“. Lesen Sie jetzt „Vulkanausbruch in Indonesien: Flughäfen weiter geschlossen“.,Eruption of Anak Krakatau: Volcanic eruption in Indonesia: Airports remain closed. Here you will find information on the topic “Eruption of Anak Krakatau”. Now read “Volcanic eruption in Indonesia: airports remain closed”.,"Eruptio Enak Krakatau: eruptio Volcanica in Indonesia: Airports clausa manet. Hic informationes invenies in themate ""Eruptionis Enak Krakatau"". Nunc legitur ""Eruptio Volcanica in Indonesia: aliquet nisl clausa manet"".",2026-09-10 16:55:57+00:00
54afa45dfc7ec35afe9eb8f5ad796590,2026-09-07T04:07:46Z,'Vulkanausbruch',www.tagesspiegel.de,de,0.9,Eruption des Anak Krakatau: Vulkanausbruch in Indonesien: Flughäfen weiter geschlossen,Sein „Vater“ sorgte einst für die lauteste jemals aufgezeichnete Explosion. Nun bringt der „Sohn“ Anak Krakatau mit einem weiteren Vulkanausbruch den Flugverkehr in Indonesien durcheinander.,https://www.tagesspiegel.de/gesellschaft/panorama/dpa-eruption-des-anak-krakatau-16025197.html,https://www.tagesspiegel.de/images/16025196/alternates/BASE_16_9_W1400/1788754066000/vulkanausbruch-in-indonesien.jpeg,,"Der Ausbruch des weiterhin rauchenden Vulkans Anak Krakatau in Indonesien sorgt nach wie vor für Behinderungen im Flugverkehr. Die beiden internationalen Flughäfen in der Hauptstadt Jakarta, darunter… [+2699 chars]",,Eruption des Anak Krakatau: Vulkanausbruch in Indonesien: Flughäfen weiter geschlossen. Sein „Vater“ sorgte einst für die lauteste jemals aufgezeichnete Explosion. Nun bringt der „Sohn“ Anak Krakatau mit einem weiteren Vulkanausbruch den Flugverkehr in Indonesien durcheinander.,Eruption of Anak Krakatau: Volcanic eruption in Indonesia: Airports remain closed. His “father” once caused the loudest explosion ever recorded. Now the “son” Anak Krakatau is disrupting air traffic in Indonesia with another volcanic eruption.,"Eruptio Enak Krakatau: eruptio Volcanica in Indonesia: Airports clausa manet. Eius ""pater"" aliquando maximam explosionem umquam exposita effecit. Nunc ""filius"" Enak Krakatau mercaturam aeris in Indonesia cum alia eruptione molaris perturbat.",2026-09-10 16:55:57+00:00
b6277933115667ef0a9a48ab065211bf,2026-09-07T05:09:18Z,'Vulkanausbruch',www.faz.net,de,0.9,Anak Krakatau: Flughäfen in Indonesien nach Vulkanausbruch geschlossen,"Ein Ausbruch des Anak Krakatau bringt den Flugverkehr in Indonesien durcheinander, die Hauptstadt kann nicht mehr angeflogen werden. Der Vulkan hat Unmengen an Asche ausgespien. Künstlicher Regen soll helfen.",https://www.faz.net/aktuell/gesellschaft/ungluecke/anak-krakatau-vulkan-legt-flughaefen-in-indonesien-lahm-accg-201201032.html,https://media0.faz.net/image/w1200h627/547411ad7458/w4280h2236x0y307o/202609/43601.0.2521532571/eine-aufnahme-vom-sonntag.webp,,"Der Ausbruch des weiterhin rauchenden Vulkans Anak Krakatau in Indonesien sorgt nach wie vor für Behinderungen im Flugverkehr. Die beiden internationalen Flughäfen in der Hauptstadt Jakarta, darunter… [+2606 chars]",,"Anak Krakatau: Flughäfen in Indonesien nach Vulkanausbruch geschlossen. Ein Ausbruch des Anak Krakatau bringt den Flugverkehr in Indonesien durcheinander, die Hauptstadt kann nicht mehr angeflogen werden. Der Vulkan hat Unmengen an Asche ausgespien. Künstlicher Regen soll helfen.",Anak Krakatau: Airports in Indonesia closed after volcanic eruption. An eruption of Anak Krakatau is disrupting air traffic in Indonesia and it is no longer possible to fly to the capital. The volcano spewed out huge amounts of ash. Artificial rain should help.,Anak Krakatau: Airports in Indonesia post eruptionem molaris clausam. Anak Krakatau eruptio commercii aeris in Indonesia disturbat et iam ad caput volare non potest. Volcano ingentes cineres evomuit. Pluviis artificiosis debet iuvare.,2026-09-10 16:55:57+00:00
c66af37c38e739dd347aa26d7956b3dd,2026-09-07T09:45:10Z,'Vulkanausbruch',www.sueddeutsche.de,de,0.9,Aschewolke: 270 000 Fluggäste nach Vulkanausbruch in Indonesien gestrandet,"Der Anak Krakatau spuckt Asche bis zu 15 000 Meter in die Höhe, 2300 Flüge fallen aus.",https://www.sueddeutsche.de/panorama/fluege-indonesien-jakarta-vulkanausbruch-anak-krakatau-li.3542928,https://www.sueddeutsche.de/2022/06/15/9eb59c18-bd9e-47d4-8333-a95a7314374d.jpeg?q=60&fm=webp&width=1200&rect=0%2C89%2C1350%2C759,,Am Flughafen Soekarno-Hatta in Tangerang nahe Jakarta suchten Reisende auf den Anzeigetafeln nach Informationen zu ihren Flügen. Einige schliefen auf Bänken. Wir müssen einfach warten und warten und … [+1620 chars],,"Aschewolke: 270 000 Fluggäste nach Vulkanausbruch in Indonesien gestrandet. Der Anak Krakatau spuckt Asche bis zu 15 000 Meter in die Höhe, 2300 Flüge fallen aus.","Ash cloud: 270,000 passengers stranded after volcanic eruption in Indonesia. The Anak Krakatau spews ash up to 15,000 meters into the air and 2,300 flights are canceled.","Nubes cinerum: 270,000 viatorum post eruptionem volcanicam in Indonesia destitutus. Anak Krakatau cineres usque ad 15,000 metrorum in aerem vomit et ad 2,300 volatus cassantur.",2026-09-10 16:55:57+00:00
0ed2604d44e5fcbcd9355602102c442d,2026-09-07T09:47:01Z,'Vulkanausbruch',www.n-tv.de,de,0.9,Folge von Vulkanausbruch: Ascheregen lässt 270.000 Passagiere in Indonesien stranden,Seit Sonntagabend ruht der Vulkan Anak Krakatau in Indonesien. Die Auswirkungen seiner vorherigen Ausbrüche sind aber nach wie vor spürbar. Eine riesige Aschewolke liegt über zahlreichen Inseln des Landes. Der Flugverkehr ist gestört - Hunderttausende sind zu…,https://www.n-tv.de/panorama/Ascheregen-laesst-270-000-Passagiere-in-Indonesien-stranden-id31277513.html,https://www.n-tv.de/img/31277557/1788779690/Img_16_9/1200/617228797.jpg,,"Tausende Reisende hoffen am Flughafen Jakarta auf einen Platz in einer der wenigen Maschinen. (Foto: picture alliance / Xinhua News Agency)
Seit Sonntagabend ruht der Vulkan Anak Krakatau in Indones… [+2247 chars]",,Folge von Vulkanausbruch: Ascheregen lässt 270.000 Passagiere in Indonesien stranden. Seit Sonntagabend ruht der Vulkan Anak Krakatau in Indonesien. Die Auswirkungen seiner vorherigen Ausbrüche sind aber nach wie vor spürbar. Eine riesige Aschewolke liegt über zahlreichen Inseln des Landes. Der Flugverkehr ist gestört - Hunderttausende sind zu…,"Result of volcanic eruption: ashfall leaves 270,000 passengers stranded in Indonesia. The Anak Krakatau volcano in Indonesia has been dormant since Sunday evening. However, the effects of his previous outbreaks are still being felt. A huge ash cloud lies over numerous islands in the country. Air traffic is disrupted - hundreds of thousands are...","Effectus eruptionis volcanicae: cinis folia 270,000 vectores in Indonesia destitutus. Volcano Enak Krakatau in Indonesia ab vespere dominica sopitus est. Effectus tamen seditionum prioris adhuc sentiuntur. Fraxinus ingens nubes super multas insulas ruri iacet. Negotiatio aeris disrumpitur - centena milia sunt...",2026-09-10 16:55:57+00:00
edc64b38da538e2ae5724e1c0a98d7c7,2026-09-09T04:33:33Z,'Vulkanausbruch',orf.at,de,0.9,Vulkanausbruch in Indonesien: Boot mit Journalisten vermisst,,https://orf.at/stories/3441612/,https://orf.at/mojo/1_4_1/storyserver//news/common/images/og-fallback-news.png,,Fünf Journalisten und drei weitere Passagiere eines nahe dem indonesischen Vulkan Anak Krakatau verschollenen Bootes werden seit Tagen vermisst. Die Gruppe stach am Montag von der Küste der Provinz B… [+1018 chars],,Vulkanausbruch in Indonesien: Boot mit Journalisten vermisst. None,Volcano eruption in Indonesia: boat with journalists missing. None,Volcano eruptio in Indonesia: navi cum diurnariis defuit. Nullus,2026-09-10 16:55:57+00:00
