index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote,de,en,la,added
bd139a48a6d222053d1d8d9a9cf610cf,2026-05-03T01:27:44Z,'Vulkan ausgebrochen',www.sueddeutsche.de,de,0.8,Philippinen: Vulkan Mayon ausgebrochen – Tausende Menschen in Sicherheit gebracht,"Der Vulkan Mayon stößt auf den Philippinen Asche und Lava aus. Dutzende Dörfer sind betroffen. Tausende Menschen bringen sich in Sicherheit, die Behörden warnen vor Erdrutschen und Lavaströmen.",https://www.sueddeutsche.de/panorama/vulkanausbruch-philippinen-mayon-li.3477361,https://www.sueddeutsche.de/2026/05/03/094a43c2-82fd-4a98-adf9-e19b2c20c8df.jpg?q=60&fm=webp&width=1200&rect=0%2C107%2C2048%2C1152,,"Auf den Philippinen ist der Vulkan Mayon ausgebrochen und hat seine Umgebung mit dicker Asche bedeckt. Insgesamt sind seit Samstag 52 Dörfer rund um den Vulkan betroffen, berichten Behörden. Erste La… [+1187 chars]",,"Philippinen: Vulkan Mayon ausgebrochen – Tausende Menschen in Sicherheit gebracht. Der Vulkan Mayon stößt auf den Philippinen Asche und Lava aus. Dutzende Dörfer sind betroffen. Tausende Menschen bringen sich in Sicherheit, die Behörden warnen vor Erdrutschen und Lavaströmen.","Philippines: Mayon volcano erupts – thousands of people brought to safety. The Mayon volcano spews ash and lava in the Philippines. Dozens of villages are affected. Thousands of people are fleeing to safety, authorities are warning of landslides and lava flows.","Philippinae: Mayon erumpit vulcano - milia hominum ad salutem perducta. Mayon vulcano cinerem et lavam in Philippinis vomit. Dozens villarum afficiuntur. Milia hominum ad salutem fugiunt, auctoritates monent proruit et lavae fluit.",2026-05-05 09:08:12+00:00
3e2f5cad0b0447ed7a4138910a02ad4f,2026-05-02T17:56:16Z,'Vulkan ausgebrochen',www.bild.de,de,0.8,Aschewolke verdeckt den Himmel - Vulkan-Ausbruch auf den Philippinen,"Der Mayon-Vulkan auf den Philippinen ist erneut ausgebrochen, und eine riesige Aschewolke verdeckt den Himmel über den umliegenden Dörfern.",https://www.bild.de/news/ausland/aschewolke-verdeckt-den-himmel-vulkan-ausbruch-auf-den-philippinen-69f6348cd975e5acb03bfc2e,"https://images.bild.de/69f6348cd975e5acb03bfc2e/9c8f1bf3ca4aaddee754bfdca1f1ade8,9f92b888?w=1280",,"Mehr zum Video anzeigen 
Der Mayon-Vulkan auf den Philippinen ist erneut ausgebrochen, und eine riesige Aschewolke verdeckt den Himmel über den umliegenden Dörfern.
Quelle: Reuters, Viralpress02.05… [+16 chars]",,"Aschewolke verdeckt den Himmel - Vulkan-Ausbruch auf den Philippinen. Der Mayon-Vulkan auf den Philippinen ist erneut ausgebrochen, und eine riesige Aschewolke verdeckt den Himmel über den umliegenden Dörfern.","Ash cloud covers the sky - volcanic eruption in the Philippines. The Mayon volcano in the Philippines has erupted again, with a huge cloud of ash obscuring the sky over surrounding villages.","Fraxinus nubes caelum operit - eruptio molaris in Philippinis. Mayon vulcano in Philippinis iterum erupit, cum ingenti nube orni caelum per villas circumquaque obscurans.",2026-05-06 20:24:02+00:00
ebe86e0226954aefda1599fa2ce2d958,2026-05-03T02:55:48Z,'Vulkan Aschewolke',www.tagesschau.de,de,0.8,Vulkan Mayon auf Philippinen stößt Asche aus,Auf den Philippinen stößt der Vulkan Mayon große Aschewolken aus. Mehrere Dutzend Dörfer werden von der Asche bedeckt. Seit Beginn des Jahres zeigt der aktivste Vulkan des Inselstaats erhöhte Aktivität.,https://www.tagesschau.de/ausland/asien/vulkan-mayon-philippinen-100.html,https://images.tagesschau.de/image/ba846fd1-5a60-4f30-bd38-75aed4a6939a/AAABnetmjNs/AAABnSSvrFg/16x9-big/mayon-vulkan-116.jpg?width=1280,,"Stand: 03.05.2026 04:55 Uhr
Auf den Philippinen stößt der Vulkan Mayon große Aschewolken aus. Mehrere Dutzend Dörfer werden von der Asche bedeckt. Seit Beginn des Jahres zeigt der aktivste Vulkan de… [+1190 chars]",,Vulkan Mayon auf Philippinen stößt Asche aus. Auf den Philippinen stößt der Vulkan Mayon große Aschewolken aus. Mehrere Dutzend Dörfer werden von der Asche bedeckt. Seit Beginn des Jahres zeigt der aktivste Vulkan des Inselstaats erhöhte Aktivität.,"Mayon volcano in Philippines spews ash. In the Philippines, the Mayon volcano emits large clouds of ash. Several dozen villages are covered in ash. The island state's most active volcano has been showing increased activity since the beginning of the year.","Mayon vulcano in Philippinis cineres vomit. In Philippinis, Mayon vulcano cineres magnas nubes emittit. Plures duodecim villae cinere conteguntur. Volcano acerrimus status insulae ab ineunte anno actionem augendam demonstrat.",2026-05-06 20:24:02+00:00
e023485d169c554c289bafdcdf1af82c,2026-05-03T03:42:18Z,'Vulkan Lava',www.faz.net,de,0.8,2462 Meter hoch: Asche des Vulkans Mayon begräbt Dutzende Dörfer auf den Philippinen,"Auf den Philippinen bricht der Vulkan Mayon aus und stößt dicke Aschewolken aus. Mehrere Dutzend Dörfer sind bereits von der Asche bedeckt, erste Lavaströme fließen bergab.",https://www.faz.net/aktuell/gesellschaft/ungluecke/vulkan-mayon-auf-philippinen-stoesst-asche-aus-accg-200792221.html,https://media0.faz.net/image/w1200h627/cb11cd3ec294/w2048h1070x0y254o/202605/43601.0.2040126518/der-vulkan-mayon-spuckt-asche.webp,,"Auf den Philippinen ist der Vulkan Mayon ausgebrochen und hat seine Umgebung mit dicker Asche bedeckt. Insgesamt seien seit Samstag 52 Dörfer rund um den Vulkan davon betroffen, berichtete die Agentu… [+820 chars]",,"2462 Meter hoch: Asche des Vulkans Mayon begräbt Dutzende Dörfer auf den Philippinen. Auf den Philippinen bricht der Vulkan Mayon aus und stößt dicke Aschewolken aus. Mehrere Dutzend Dörfer sind bereits von der Asche bedeckt, erste Lavaströme fließen bergab.","2,462 meters high: Ash from the Mayon volcano buries dozens of villages in the Philippines. In the Philippines, the Mayon volcano erupts and emits thick clouds of ash. Several dozen villages are already covered in ash and the first streams of lava are flowing downhill.","2.462 metra alta: Cineres a Mayon vulcano sepelit justos villarum in Philippinis. In Philippinis, Mayon vulcano erumpit et densas nubes cineres emittit. Plures duodecim villae iam cinere tectae sunt et primi rivi lavae proclivi defluentes sunt.",2026-05-06 20:24:02+00:00
8a98cc6520e2ee1c229ecca58925fc08,2026-05-08T06:15:02Z,'Vulkanausbruch',orf.at,de,0.9,Drei Wanderer sterben bei Vulkanausbruch in Indonesien,,https://orf.at/stories/3429216/,https://orf.at/mojo/1_4_1/storyserver//news/common/images/og-fallback-news.png,,"Bei einem Vulkanausbruch in Indonesien sind mindestens drei Menschen ums Leben gekommen. Bei den Opfern handle es sich um Wanderer, die trotz Warnungen auf der Insel Halmahera unterwegs waren, wie di… [+299 chars]",,Drei Wanderer sterben bei Vulkanausbruch in Indonesien. None,Three hikers die in volcano eruption in Indonesia. None,Tres hikeri in vulcano eruptione in Indonesia moriuntur. Nullus,2026-05-09 14:18:11+00:00
c889afa14fbc7976a4e47eb4d6cd57f0,2026-05-08T08:19:00Z,'Vulkan Eruption',www.stern.de,de,0.9,Tödliche Eruption: Bergsteiger bei Vulkanausbruch in Indonesien gestorben,Beim Ausbruch des indonesischen Vulkans Dukono geraten Wanderer in Not. Mindestens drei Menschen sterben. Rettungskräfte sind weiter im Einsatz auf dem aktiven Vulkan.,https://www.stern.de/panorama/toedliche-eruption--bergsteiger-bei-vulkanausbruch-in-indonesien-gestorben-37380342.html,https://image.stern.de/37380344/t/o1/v1/w1440/r1.7778/-/08--7pdc533cbsv16axs2048jpeg---2b247e5390432313.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Beim Ausbruch des indonesischen Vulkans Dukono geraten Wanderer in Not. Mindestens drei Menschen sterben. Rettungskräfte sind weiter im Einsatz a… [+1437 chars]",,Tödliche Eruption: Bergsteiger bei Vulkanausbruch in Indonesien gestorben. Beim Ausbruch des indonesischen Vulkans Dukono geraten Wanderer in Not. Mindestens drei Menschen sterben. Rettungskräfte sind weiter im Einsatz auf dem aktiven Vulkan.,Deadly eruption: Mountaineer dies in volcanic eruption in Indonesia. Hikers are in distress when the Indonesian volcano Dukono erupts. At least three people die. Rescue workers continue to work on the active volcano.,Letalis eruptio: montanus eruptio molaris in Indonesia moritur. Hikers in angustia cum vulcano Indonesiano Dukono erumpit. Saltem tres homines moriuntur. Opifices eripe in monte active agente pergunt.,2026-05-09 14:18:11+00:00
ebef1319543ec6937461b224678b04d0,2026-05-08T08:19:00Z,'Vulkan Eruption',www.zeit.de,de,0.9,Tödliche Eruption: Bergsteiger bei Vulkanausbruch in Indonesien gestorben,Hier finden Sie Informationen zu dem Thema „Tödliche Eruption“. Lesen Sie jetzt „Bergsteiger bei Vulkanausbruch in Indonesien gestorben“.,https://www.zeit.de/news/2026-05/08/bergsteiger-bei-vulkanausbruch-in-indonesien-gestorben,https://img.zeit.de/news/2026-05/08/bergsteiger-bei-vulkanausbruch-in-indonesien-gestorben-image-group/wide__1300x731,,"Bei einem Ausbruch des Vulkans Dukono in Indonesien sind nach Angaben der örtlichen Polizei mindestens drei Menschen ums Leben gekommen. Sie gehörten zu einer Gruppe von etwa 20 Bergsteigern, die sic… [+1352 chars]",,Tödliche Eruption: Bergsteiger bei Vulkanausbruch in Indonesien gestorben. Hier finden Sie Informationen zu dem Thema „Tödliche Eruption“. Lesen Sie jetzt „Bergsteiger bei Vulkanausbruch in Indonesien gestorben“.,Deadly eruption: Mountaineer dies in volcanic eruption in Indonesia. Here you will find information on the topic of “Deadly Eruption”. Now read “Mountaineer dies in Indonesian volcano eruption”.,"Letalis eruptio: montanus eruptio molaris in Indonesia moritur. Hic informationes invenies in argumento ""Eruptionis mortiferae"". Nunc legitur ""Montaineer moritur in eruptione vulcano Indonesiaca"".",2026-05-09 14:18:11+00:00
32b3dc77b0b5cb8c9a05508f00b3e4f5,2026-05-08T08:19:53Z,'Vulkan Eruption',www.tagesspiegel.de,de,0.9,Tödliche Eruption: Bergsteiger bei Vulkanausbruch in Indonesien gestorben,Beim Ausbruch des indonesischen Vulkans Dukono geraten Wanderer in Not. Mindestens drei Menschen sterben. Rettungskräfte sind weiter im Einsatz auf dem aktiven Vulkan.,https://www.tagesspiegel.de/gesellschaft/panorama/todliche-eruption-bergsteiger-bei-vulkanausbruch-in-indonesien-gestorben-15573526.html,https://www.tagesspiegel.de/images/15573525/alternates/BASE_16_9_W1400/1778228393000/vulkanausbruch-in-indonesien.jpeg,,"Bei einem Ausbruch des Vulkans Dukono in Indonesien sind nach Angaben der örtlichen Polizei mindestens drei Menschen ums Leben gekommen. Sie gehörten zu einer Gruppe von etwa 20 Bergsteigern, die sic… [+1309 chars]",,Tödliche Eruption: Bergsteiger bei Vulkanausbruch in Indonesien gestorben. Beim Ausbruch des indonesischen Vulkans Dukono geraten Wanderer in Not. Mindestens drei Menschen sterben. Rettungskräfte sind weiter im Einsatz auf dem aktiven Vulkan.,Deadly eruption: Mountaineer dies in volcanic eruption in Indonesia. Hikers are in distress when the Indonesian volcano Dukono erupts. At least three people die. Rescue workers continue to work on the active volcano.,Letalis eruptio: montanus eruptio molaris in Indonesia moritur. Hikers in angustia cum vulcano Indonesiano Dukono erumpit. Saltem tres homines moriuntur. Opifices eripe in monte active agente pergunt.,2026-05-09 14:18:11+00:00
6b7f48db14c4e93bb6071af201945660,2026-05-08T08:21:49Z,'Vulkan Warnung',www.morgenpost.de,de,0.9,Drei Wanderer sterben bei Vulkanausbruch in Indonesien – mehrere Vermisste,"Der Dukono ist ein aktiver Vulkan auf der Insel Halmahera, der trotz amtlicher Warnungen Wanderer anzieht.Nun kam es zu einem tödlichen Unglück.",https://www.morgenpost.de/panorama/article411936025/drei-wanderer-sterben-bei-vulkanausbruch-in-indonesien-mehrere-vermisste.html,https://img.sparknews.funkemedien.de/411936159/411936159_1778228509_v16_9_1600.jpeg,,"Bei einem Vulkanausbruch in Indonesien sind mindestens drei Menschen ums Leben gekommen. Bei den Opfern handele es sich um Wanderer, die trotz Warnungen in dem Gebiet auf der Insel Halmahera (die grö… [+1021 chars]",,"Drei Wanderer sterben bei Vulkanausbruch in Indonesien – mehrere Vermisste. Der Dukono ist ein aktiver Vulkan auf der Insel Halmahera, der trotz amtlicher Warnungen Wanderer anzieht.Nun kam es zu einem tödlichen Unglück.","Three hikers die in volcanic eruption in Indonesia - several missing. Dukono is an active volcano on the island of Halmahera, which attracts hikers despite official warnings. Now there has been a fatal accident.","Tres hikeri in eruptione volcanica in Indonesia moriuntur - plures desunt. Dukono est vulcanus activus in insula Halmahera, quod hikeros invitat monitis officialibus. Positum est autem attigisset.",2026-05-09 14:18:11+00:00
d8da23c52da1e02d0ba580f5887c99ea,2026-05-08T11:20:00Z,'Vulkan Aschewolke',www.dw.com,de,0.9,Indonesien: Bergsteiger sterben bei Vulkanausbruch,"Der Vulkan ""Dukono"" schleuderte eine zehn Kilometer hohe Aschewolke in die Luft. Die Region ist eigentlich Sperrgebiet. Aber nicht alle Bergsteiger und Wanderer halten sich daran.",https://www.dw.com/de/dukono-indonesien-vulkan-ausbruch-bergsteiger-wanderer-tote-verletzte-asche-warnung-sperrgebiet/a-77094553,https://static.dw.com/image/77090861_6.jpg,,"Mindestens drei Menschen - zwei aus Singapur und ein Einheimischer - sind beim Ausbruch des Vulkans ""Dukono"" in Indonesien ums Leben gekommen. Sie gehörten zu einer Gruppe von etwa 20 Bergsteigern, d… [+2009 chars]",,"Indonesien: Bergsteiger sterben bei Vulkanausbruch. Der Vulkan ""Dukono"" schleuderte eine zehn Kilometer hohe Aschewolke in die Luft. Die Region ist eigentlich Sperrgebiet. Aber nicht alle Bergsteiger und Wanderer halten sich daran.",Indonesia: Mountaineers die in volcanic eruption. The Dukono volcano ejected a cloud of ash ten kilometers high into the air. The region is actually a restricted area. But not all mountaineers and hikers stick to it.,Indonesia: montani in eruptione molaris moriuntur. Volcano Dukono nubem cineris decem chiliometrorum altam in aerem eiecit. Restricta regio est actu regio. Sed non omnes montani et hikeri adhaerent.,2026-05-09 14:18:11+00:00
